City	Month	Year	CO	O3	Temperature
Rabat	3	2005	7.021	224.347	15
Rabat	3	2005	9.039	215.518	22
Meknes	3	2005	11.274	294.879	27
Meknes	3	2005	5.614	275.726	24
Meknes	3	2005	8.084	270.705	25
Meknes	3	2005	12.238	271.785	22
Fez	3	2005	4.718	255.253	11
Fez	3	2005	4.653	254.848	28
Fez	3	2005	8.821	236.667	16
Fez	3	2005	12.555	234.153	23
Fez	3	2005	11.522	253.054	12
Casablanca	3	2005	11.195	265.733	19
Casablanca	3	2005	10.082	285.836	29
Casablanca	3	2005	13.676	239.238	16
Casablanca	3	2005	12.529	267.724	26
Casablanca	3	2005	4.451	287.526	10
Casablanca	3	2005	5.1	213.472	27
Casablanca	3	2005	7.387	210.124	11
Rabat	3	2005	7.06	227.668	23
Rabat	3	2005	12.751	221	28
Rabat	3	2005	6.651	272.914	29
Rabat	3	2005	13.737	259.655	29
Meknes	3	2005	6.016	249.835	25
Meknes	3	2005	4.854	219.087	23
Meknes	3	2005	12.149	271.364	12
Meknes	3	2005	13.4	272.691	25
Fez	3	2005	11.488	224.56	26
Fez	3	2005	7.333	248.801	25
Fez	3	2005	4.098	205.928	23
Fez	3	2005	9.121	218.211	10
Fez	3	2005	10.893	272.888	13
Casablanca	3	2005	11.9	239.078	11
Casablanca	3	2005	11.154	274.354	20
Casablanca	3	2005	12.957	286.196	15
Casablanca	3	2005	11.594	230.364	27
Casablanca	3	2005	9.574	200.55	10
Casablanca	3	2005	9.231	281.819	12
Casablanca	3	2005	11.298	230.962	25
Rabat	3	2005	11.187	275.918	18
Rabat	3	2005	8.27	294.954	14
Rabat	3	2005	6.794	236.928	18
Rabat	3	2005	10.657	273.255	12
Meknes	3	2005	12.429	203.169	18
Meknes	3	2005	6.062	206.76	29
Meknes	3	2005	12.657	293.117	22
Meknes	3	2005	6.521	229.33	14
Fez	3	2005	12.042	215.561	22
Fez	3	2005	6.707	271.406	25
Fez	3	2005	12.133	242	20
Fez	3	2005	6.977	260.767	21
Fez	3	2005	9.093	203.29	13
Casablanca	3	2005	8.115	258.245	16
Casablanca	3	2005	12.487	200.305	14
Casablanca	3	2005	9.556	211.139	20
Casablanca	3	2005	8.551	244.216	21
Casablanca	3	2005	12.318	220.691	22
Casablanca	3	2005	6.971	226.235	17
Casablanca	3	2005	4.164	223.202	25
Rabat	3	2005	12.476	272.749	25
Rabat	3	2005	7.74	283.472	13
Rabat	3	2005	13.932	269.249	24
Rabat	3	2005	4.33	287.297	25
Meknes	3	2005	6.414	210.479	14
Meknes	3	2005	13.097	294.485	29
Meknes	3	2005	13.68	281.844	26
Meknes	3	2005	5.457	237.742	12
Fez	3	2005	6.472	201.411	15
Fez	3	2005	10.528	280.434	17
Fez	3	2005	10.499	236.788	18
Fez	3	2005	12.161	252.325	25
Fez	3	2005	8.494	250.181	20
Casablanca	3	2005	4.312	273.086	22
Casablanca	3	2005	8.93	262.883	25
Casablanca	3	2005	5.264	210.253	16
Casablanca	3	2005	6.622	270.59	10
Casablanca	3	2005	10.852	217.716	14
Casablanca	3	2005	6.205	237.607	16
Casablanca	3	2005	5.937	295.66	25
Rabat	3	2005	7.498	271.658	18
Rabat	3	2005	8.23	255.051	26
Rabat	3	2005	12.38	258.07	28
Rabat	3	2005	7.043	228.957	25
Meknes	3	2005	10.651	236.172	10
Meknes	3	2005	6.78	252.812	18
Meknes	3	2005	10.591	239.14	22
Meknes	3	2005	12.903	250.457	12
Fez	3	2005	5.492	274.299	22
Fez	3	2005	10.445	282.892	22
Fez	3	2005	5.659	216.378	22
Fez	3	2005	11.827	244.713	11
Fez	3	2005	4.403	226.757	17
Casablanca	3	2005	6.787	273.361	13
Casablanca	3	2005	5.76	243.344	20
Casablanca	3	2005	9.201	262.89	26
Casablanca	3	2005	10.806	214.369	15
Casablanca	3	2005	6.917	281.188	11
Casablanca	3	2005	7.259	278.242	17
Casablanca	3	2005	11.841	276.105	16
Rabat	3	2005	13.226	263.428	19
Rabat	3	2005	6.315	282.858	20
Rabat	3	2005	10.443	262.809	26
Rabat	3	2005	12.734	252.026	24
Meknes	3	2005	11.406	227.642	23
Meknes	3	2005	4.543	260.337	20
Meknes	3	2005	8.102	218.775	28
Meknes	3	2005	12.418	212.754	29
Fez	3	2005	9.111	256.556	18
Fez	3	2005	12.587	255.097	25
Fez	3	2005	4.674	255.474	10
Fez	3	2005	9.452	217.05	24
Fez	3	2005	11.894	262.945	28
Casablanca	3	2005	11.876	200.012	11
Casablanca	3	2005	4.135	269.863	24
Casablanca	3	2005	9.322	278.195	14
Casablanca	3	2005	6.851	262.409	13
Casablanca	3	2005	6.717	263.66	25
Casablanca	3	2005	10.463	292.17	19
Casablanca	3	2005	7.98	236.771	13
Rabat	3	2005	6.829	272.765	17
Rabat	3	2005	8.518	257.454	16
Rabat	3	2005	11.629	221.569	29
Rabat	3	2005	10.625	241.049	12
Meknes	3	2005	9.929	245.432	11
Meknes	3	2005	13.301	212.479	25
Meknes	3	2005	5.466	258.392	13
Meknes	3	2005	5.672	209.41	12
Fez	3	2005	9.503	291.331	20
Fez	3	2005	12.31	274.615	26
Fez	3	2005	13.805	277.591	21
Fez	3	2005	9.133	257.774	28
Fez	3	2005	4.333	267.698	26
Casablanca	3	2005	7.931	284.393	21
Casablanca	3	2005	12.097	235.044	22
Casablanca	3	2005	10.899	283.919	14
Casablanca	3	2005	11.937	249.905	28
Casablanca	3	2005	6.619	256.578	10
Casablanca	3	2005	6.206	255.382	17
Casablanca	3	2005	10.375	292.334	27
Rabat	3	2005	9.051	264.394	26
Rabat	3	2005	6.76	297.691	16
Rabat	3	2005	11.096	219.419	16
Rabat	3	2005	7.959	220.946	14
Meknes	3	2005	6.879	216.43	21
Meknes	3	2005	7.727	268.326	20
Meknes	3	2005	8.613	200.236	27
Meknes	3	2005	6.413	284.547	23
Fez	3	2005	9.9	237.797	16
Fez	3	2005	5.284	274.671	10
Fez	3	2005	9.051	227.654	23
Fez	3	2005	13.838	280.347	10
Fez	3	2005	11.866	281.968	24
Casablanca	3	2005	10.356	219.741	19
Casablanca	3	2005	8.17	219.626	15
Casablanca	3	2005	13.959	209.665	19
Casablanca	3	2005	10.959	268.057	14
Casablanca	3	2005	12.798	226.085	24
Casablanca	3	2005	10.873	217.702	22
Casablanca	3	2005	9.443	250.585	16
Rabat	3	2005	13.859	200.629	18
Rabat	3	2005	5.734	265.966	22
Rabat	3	2005	11.396	234.587	20
Rabat	3	2005	12.429	286.549	27
Meknes	3	2005	9.267	274.028	28
Meknes	3	2005	6.46	218.921	16
Meknes	3	2005	4.362	269.111	14
Meknes	3	2005	9.28	279.856	12
Fez	3	2005	8.765	257.923	15
Fez	3	2005	6.516	286.789	15
Fez	3	2005	8.35	256.056	27
Fez	3	2005	8.979	254.704	23
Fez	3	2005	10.69	226.472	11
Casablanca	3	2005	6.245	292.303	19
Casablanca	3	2005	12.077	281.888	26
Casablanca	3	2005	12.189	286.609	27
Casablanca	3	2005	13.021	298.122	24
Casablanca	3	2005	13.848	208.219	18
Casablanca	3	2005	10.164	271.077	13
Casablanca	3	2005	13.717	215.568	25
Rabat	3	2005	13.44	207.133	25
Rabat	3	2005	8.571	267.371	21
Rabat	3	2005	11.814	287.003	13
Rabat	3	2005	11.326	277.257	17
Meknes	3	2005	5.443	264.282	13
Meknes	3	2005	4.034	295.442	10
Meknes	3	2005	4.838	216.567	23
Meknes	3	2005	9.89	210.657	13
Fez	3	2005	5.354	248.13	10
Fez	3	2005	10.043	275.446	24
Fez	3	2005	13.041	218.504	23
Fez	3	2005	9.732	257.563	21
Fez	3	2005	9.924	205.94	21
Casablanca	3	2005	12.298	201.929	12
Casablanca	3	2005	13.263	275.07	26
Casablanca	3	2005	13.454	296.564	14
Casablanca	3	2005	9.188	268.279	13
Casablanca	3	2005	11.324	284.63	11
Casablanca	3	2005	5.21	202.479	27
Casablanca	3	2005	9.508	257.888	10
Rabat	3	2005	12.242	219.112	25
Rabat	3	2005	6.388	291.8	25
Rabat	3	2005	5.939	219.392	16
Rabat	3	2005	9.13	207.87	18
Meknes	3	2005	7.845	268.076	17
Meknes	3	2005	6.433	279.003	24
Meknes	3	2005	7.633	257.908	23
Meknes	3	2005	5.573	215.918	25
Fez	3	2005	10.22	293.894	28
Fez	3	2005	10.839	218.554	26
Fez	3	2005	13.967	283.447	28
Fez	3	2005	4.975	253.151	20
Fez	3	2005	8.637	282.723	28
Casablanca	3	2005	4.846	202.055	21
Casablanca	3	2005	8.372	278.699	25
Casablanca	3	2005	4.548	209.258	15
Casablanca	3	2005	6.967	263.155	15
Casablanca	3	2005	7.096	277.468	17
Casablanca	3	2005	7.605	260.181	21
Casablanca	3	2005	12.632	231.166	22
Rabat	3	2005	6.803	209.532	22
Rabat	3	2005	4.736	272.472	22
Rabat	3	2005	7.189	286.286	14
Rabat	3	2005	11	266.564	19
Meknes	3	2005	9.758	260.895	27
Meknes	3	2005	4.399	236.688	21
Meknes	3	2005	6.081	230.81	21
Meknes	3	2005	8.245	228.101	20
Fez	3	2005	13.276	271.944	17
Fez	3	2005	5.246	297.727	21
Fez	3	2005	11.576	241.266	15
Fez	3	2005	10.017	284.092	22
Fez	3	2005	6.332	258.652	29
Casablanca	3	2005	7.022	253.518	15
Casablanca	3	2005	4.539	244.646	21
Casablanca	3	2005	11.186	298.305	12
Casablanca	3	2005	5.961	283.07	24
Casablanca	3	2005	12.303	250.029	23
Casablanca	3	2005	5.832	257.564	28
Casablanca	3	2005	7.256	216.512	13
Rabat	3	2005	4.588	271.452	20
Rabat	3	2005	13.373	221.478	12
Rabat	3	2005	13.632	217.991	12
Rabat	3	2005	7.481	216.091	24
Meknes	3	2005	7.397	263.257	28
Meknes	3	2005	12.203	258.558	10
Meknes	3	2005	11.729	213.941	28
Meknes	3	2005	13.563	277.37	18
Fez	3	2005	6.771	282.724	26
Fez	3	2005	10.855	225.549	14
Fez	3	2005	6.838	202.514	19
Fez	3	2005	7.311	233.015	25
Fez	3	2005	11.282	253.304	10
Casablanca	3	2005	11.683	242.666	21
Casablanca	3	2005	8.115	243.968	10
Casablanca	3	2005	13.188	206.102	27
Casablanca	3	2005	9.779	281.055	22
Casablanca	3	2005	8.314	295.664	29
Casablanca	3	2005	11.814	257.95	26
Casablanca	3	2005	9.488	203.367	24
Rabat	3	2005	7.215	287.355	26
Rabat	3	2005	7.857	277.425	12
Rabat	3	2005	12.622	245.542	19
Rabat	3	2005	4.986	265.499	16
Meknes	3	2005	12.414	209.591	27
Meknes	3	2005	8.82	235.431	25
Meknes	3	2005	4.256	293.853	10
Meknes	3	2005	7.483	221.382	21
Fez	3	2005	10.999	279.612	13
Fez	3	2005	10.202	266.695	20
Fez	3	2005	4.677	250.56	25
Fez	3	2005	4.555	225.103	20
Fez	3	2005	12.088	210.454	10
Casablanca	3	2005	9.005	298.606	21
Casablanca	3	2005	12.997	237.364	22
Casablanca	3	2005	7.774	246.59	15
Casablanca	3	2005	11.058	233.643	13
Casablanca	3	2005	10.06	224.794	17
Casablanca	3	2005	13.9	277.342	25
Casablanca	3	2005	9.742	219.568	26
Rabat	3	2005	11.936	263.716	29
Rabat	3	2005	9.101	264.93	10
Rabat	3	2005	7.178	277.267	21
Rabat	3	2005	4.205	254.342	15
Meknes	3	2005	12.139	284.237	10
Meknes	3	2005	4.579	217.305	22
Meknes	3	2005	9.346	265.239	29
Meknes	3	2005	9.658	225.455	13
Fez	3	2005	12.873	286.365	10
Fez	3	2005	13.614	286.63	12
Fez	3	2005	13.821	216.206	18
Fez	3	2005	5.936	228.865	24
Fez	3	2005	6.292	278.966	14
Casablanca	3	2005	11.027	229.862	12
Casablanca	3	2005	6.999	274.221	20
Casablanca	3	2005	7.091	203.088	26
Casablanca	3	2005	9.817	294.536	15
Casablanca	3	2005	13.896	242.013	27
Casablanca	3	2005	10.07	212.474	29
Casablanca	3	2005	7.46	271.909	11
Rabat	3	2005	7.608	245.135	21
Rabat	3	2005	8.752	254.694	26
Rabat	3	2005	13.273	221.52	17
Rabat	3	2005	8.945	272.625	10
Meknes	3	2005	11.529	262.724	28
Meknes	3	2005	10.069	281.836	13
Meknes	3	2005	13.946	266.735	17
Meknes	3	2005	5.794	213.022	20
Fez	3	2005	6.427	282.343	11
Fez	3	2005	13.329	273.144	13
Fez	3	2005	9.429	274.139	22
Fez	3	2005	9.681	294.955	24
Fez	3	2005	9.794	236.031	20
Casablanca	3	2005	4.066	203.986	12
Casablanca	3	2005	11.121	269.635	13
Casablanca	3	2005	5.533	218.542	21
Casablanca	3	2005	4.5	275.609	27
Casablanca	3	2005	12.999	249.664	14
Casablanca	3	2005	9.746	269.723	13
Casablanca	3	2005	9.731	278.863	29
Rabat	3	2005	4.799	242.639	14
Rabat	3	2005	12.757	228.01	21
Rabat	3	2005	11.254	272.714	24
Rabat	3	2005	12.57	236.376	27
Meknes	3	2005	8.988	227.855	13
Meknes	3	2005	9.327	246.121	26
Meknes	3	2005	8.529	252.716	29
Meknes	3	2005	4.988	299.2	11
Fez	3	2005	10.366	286.44	17
Fez	3	2005	8.384	214.182	24
Fez	3	2005	13.707	258.274	16
Fez	3	2005	12.7	243.659	10
Fez	3	2005	12.692	251.175	27
Casablanca	3	2005	6.686	292.596	18
Casablanca	3	2005	13.436	293.521	26
Casablanca	3	2005	5.514	256.656	20
Casablanca	3	2005	8.912	295.132	19
Casablanca	3	2005	7.21	245.523	10
Casablanca	3	2005	4.283	200.745	17
Casablanca	3	2005	12.445	255.934	15
Rabat	3	2005	9.128	213.625	23
Rabat	3	2005	10.671	286.501	19
Rabat	3	2005	6.673	242.737	29
Rabat	3	2005	6.519	214.661	13
Meknes	3	2005	4.448	263.821	11
Meknes	3	2005	11.813	202.919	13
Meknes	3	2005	13.177	274.33	14
Meknes	3	2005	13.41	271.44	15
Fez	3	2005	9.031	230.331	15
Fez	3	2005	8.719	245.118	26
Fez	3	2005	12.195	257.378	26
Fez	3	2005	9.071	270.203	12
Fez	3	2005	6.631	272.354	22
Casablanca	3	2005	5.495	297.438	10
Casablanca	3	2005	12.94	237.595	11
Casablanca	3	2005	10.619	286.354	14
Casablanca	3	2005	8.959	204.148	29
Casablanca	3	2005	8.553	230.932	29
Casablanca	3	2005	10.715	289.145	15
Casablanca	3	2005	13.326	204.276	24
Rabat	3	2005	12.882	253.184	14
Rabat	3	2005	6.609	264.59	10
Rabat	3	2005	12.591	226.138	18
Rabat	3	2005	4.043	229.366	10
Meknes	3	2005	4.087	279.986	10
Meknes	3	2005	7.898	235.529	13
Meknes	3	2005	8.624	219.919	20
Meknes	3	2005	11.016	201.834	21
Fez	3	2005	12.611	238.499	27
Fez	3	2005	13.033	267.957	13
Fez	3	2005	6.537	256.044	17
Fez	3	2005	4.931	282.177	15
Fez	3	2005	7.217	228.902	25
Casablanca	3	2005	11.713	211.03	11
Casablanca	3	2005	7.256	244.557	15
Casablanca	3	2005	5.459	274.509	10
Casablanca	3	2005	7.57	218.687	21
Casablanca	3	2005	6.084	205.006	29
Casablanca	3	2005	11.059	210.998	20
Casablanca	3	2005	10.864	262.441	12
Rabat	3	2005	9.402	208.372	18
Rabat	3	2005	4.156	244.299	11
Rabat	3	2005	13.198	266.639	21
Rabat	3	2005	8.228	299.544	12
Meknes	3	2005	6.642	214.81	12
Meknes	3	2005	10.299	216.792	19
Meknes	3	2005	7.68	247.868	19
Meknes	3	2005	7.308	202.204	18
Fez	3	2005	7.302	266.064	24
Fez	3	2005	4.245	258.96	29
Fez	3	2005	4.084	261.859	15
Fez	3	2005	4.282	287.924	13
Fez	3	2005	4.961	205.511	22
Casablanca	3	2005	4.552	229.041	21
Casablanca	3	2005	10.072	223.403	22
Casablanca	3	2005	4.001	270.657	14
Casablanca	3	2005	10.732	273.914	18
Casablanca	3	2005	7.399	287.079	19
Casablanca	3	2005	5.785	243.736	15
Casablanca	3	2005	11.515	281.934	13
Rabat	3	2005	7.248	244.467	29
Rabat	3	2005	6.088	283.552	26
Rabat	3	2005	4.261	273.665	22
Rabat	3	2005	6.295	217.086	26
Meknes	3	2005	11.533	250.836	26
Meknes	3	2005	11.877	262.945	11
Meknes	3	2005	5.274	267.094	17
Meknes	3	2005	6.98	258.843	14
Fez	3	2005	13.422	297.468	17
Fez	3	2005	5.191	200.708	25
Fez	3	2005	12.937	285.76	12
Fez	3	2005	4.829	295.579	15
Fez	3	2005	8.329	217.972	10
Casablanca	3	2005	7.201	224.551	19
Casablanca	3	2005	8.932	223.277	24
Casablanca	3	2005	10.233	299.103	17
Casablanca	3	2005	13.17	229.438	18
Casablanca	3	2005	11.931	283.616	24
Casablanca	3	2005	6.784	236.104	18
Casablanca	3	2005	11.471	216.645	11
Rabat	3	2005	9.012	264.75	22
Rabat	3	2005	7.75	282.748	17
Rabat	3	2005	7.107	234.906	22
Rabat	3	2005	6.651	218.78	13
Meknes	3	2005	11.975	225.923	19
Meknes	3	2005	11.436	254.197	15
Meknes	3	2005	9.149	277.522	10
Meknes	3	2005	10.782	243.413	22
Fez	3	2005	7.423	249.359	12
Fez	3	2005	9.907	261.644	13
Fez	3	2005	11.628	213.835	14
Fez	3	2005	12.411	262.237	10
Fez	3	2005	9.575	200.044	23
Casablanca	3	2005	10.17	294.871	26
Casablanca	3	2005	13.004	203.584	19
Casablanca	3	2005	9.375	236.797	29
Casablanca	3	2005	12.194	267.504	14
Casablanca	3	2005	12.074	262.519	25
Casablanca	3	2005	5.847	285.187	24
Casablanca	3	2005	5.112	270.522	14
Rabat	3	2005	6.546	237.588	26
Rabat	3	2005	5.181	233.274	11
Rabat	3	2005	4.505	258.651	16
Rabat	3	2005	7.299	248.085	25
Meknes	3	2005	5.419	292.151	11
Meknes	3	2005	11.621	290.41	16
Meknes	3	2005	6.911	246.894	11
Meknes	3	2005	8.876	287.653	21
Fez	3	2005	7.52	209.804	12
Fez	3	2005	5.747	210.859	29
Fez	3	2005	13.304	203.629	18
Fez	3	2005	9.455	254.896	29
Fez	3	2005	10.984	201.235	16
Casablanca	3	2005	12.073	286.922	26
Casablanca	3	2005	4.966	234.354	23
Casablanca	3	2005	8.63	240.076	12
Casablanca	3	2005	9.234	241.823	20
Casablanca	3	2005	12.958	287.68	20
Casablanca	3	2005	11.477	225.335	16
Casablanca	3	2005	7.484	292.869	21
Rabat	3	2005	7.904	206.629	27
Rabat	3	2005	7.248	231.795	11
Rabat	3	2005	7.939	235.674	14
Rabat	3	2005	5.002	278.34	26
Meknes	3	2005	9.139	293.633	24
Meknes	3	2005	7.817	209.349	23
Meknes	3	2005	9.943	266.052	25
Meknes	3	2005	11.95	243.548	23
Fez	3	2005	4.645	222.734	15
Fez	3	2005	7.146	227.71	28
Fez	3	2005	6.098	223.985	28
Fez	3	2005	13.874	262.464	16
Fez	3	2005	11.139	271.367	26
Casablanca	3	2005	11.352	249.857	18
Casablanca	3	2005	13.042	200.528	14
Casablanca	3	2005	11.087	219.303	21
Casablanca	3	2005	9.676	269.936	16
Casablanca	3	2005	10.612	202.606	15
Casablanca	3	2005	10.71	230.469	12
Casablanca	3	2005	9.094	288.869	27
Rabat	3	2005	7.564	299.545	16
Rabat	3	2005	9.849	212.823	15
Rabat	3	2005	4.172	259.257	18
Rabat	3	2005	10.21	211.663	15
Meknes	3	2005	10.698	230.498	16
Meknes	3	2005	13.431	298.69	21
Meknes	3	2005	4.634	211.528	28
Meknes	3	2005	9.815	276.957	11
Fez	3	2005	7.415	288.561	23
Fez	3	2005	9.851	264.654	12
Fez	3	2005	10.013	298.359	25
Fez	3	2005	8.745	262.111	28
Fez	3	2005	8.839	269.204	22
Casablanca	3	2005	8.773	273.191	25
Casablanca	3	2005	4.796	255.874	28
Casablanca	3	2005	7.385	250.962	12
Casablanca	3	2005	11.397	224.218	11
Casablanca	3	2005	10.816	290.981	19
Casablanca	3	2005	12.503	213.137	19
Casablanca	3	2005	7.65	259.738	12
Rabat	3	2005	7.035	201.382	17
Rabat	3	2005	9.312	256.747	11
Rabat	3	2005	4.651	241.51	15
Rabat	3	2005	7.673	219.279	26
Meknes	3	2005	5.77	262.461	15
Meknes	3	2005	9.875	211.29	14
Meknes	3	2005	11.078	223.301	17
Meknes	3	2005	13.808	279.587	19
Fez	3	2005	4.218	255.579	28
Fez	3	2005	11.014	228.142	14
Fez	3	2005	7.893	243.228	18
Fez	3	2005	6.138	268.457	12
Fez	3	2005	6.906	242.997	23
Casablanca	3	2005	8.673	221.561	20
Casablanca	3	2005	5.63	257.736	28
Casablanca	3	2005	8.202	274.499	27
Casablanca	3	2005	7.029	277.602	23
Casablanca	3	2005	6.211	250.743	18
Casablanca	3	2005	4.569	278.911	23
Casablanca	3	2005	11.191	241.025	11
Rabat	3	2005	13.982	255.918	19
Rabat	3	2005	10.527	295.494	29
Rabat	3	2005	12.053	257.301	13
Rabat	3	2005	6.912	237.489	12
Meknes	3	2005	12.115	241.569	10
Meknes	3	2005	6.042	264.898	11
Meknes	3	2005	4.776	239.268	23
Meknes	3	2005	10.958	204.379	10
Fez	3	2005	7.914	220.281	14
Fez	3	2005	13.371	221.492	26
Fez	3	2005	7.057	224.606	27
Fez	3	2005	6.27	271.047	18
Fez	3	2005	12.434	289.726	10
Casablanca	3	2005	10.732	263.293	29
Casablanca	3	2005	9.819	238.46	21
Casablanca	3	2005	10.369	241.666	10
Casablanca	3	2005	4.333	248.999	19
Casablanca	3	2005	11.032	210.4	20
Casablanca	3	2005	9.676	219.742	19
Casablanca	3	2005	10.233	239.272	10
Rabat	3	2005	11.914	220.408	28
Rabat	3	2005	11.822	240.166	27
Rabat	3	2005	11.856	217.093	19
Rabat	3	2005	5.398	236.456	18
Meknes	3	2005	8.981	259.401	20
Meknes	3	2005	10.529	251.199	29
Meknes	3	2005	11.756	223.265	16
Meknes	3	2005	5.479	292.919	24
Fez	3	2005	7.551	233.904	24
Fez	3	2005	5.535	272.835	25
Fez	3	2005	13.68	231.72	19
Fez	3	2005	7.657	242.957	27
Fez	3	2005	5.37	209.936	24
Casablanca	3	2005	8.972	292.964	13
Casablanca	3	2005	9.752	261.458	27
Casablanca	3	2005	9.409	231.194	22
Casablanca	3	2005	5.327	259.24	27
Casablanca	3	2005	4.83	224.184	16
Casablanca	3	2005	12.735	216.411	27
Casablanca	3	2005	5.974	232.603	21
Rabat	3	2005	7.501	291.34	25
Rabat	3	2005	8.138	257.363	27
Rabat	3	2005	10.579	217.88	12
Rabat	3	2005	5.098	275.809	17
Meknes	3	2005	9.195	262.39	14
Meknes	3	2005	9.59	275.093	16
Meknes	3	2005	5.851	248.077	28
Meknes	3	2005	6.393	233.619	11
Fez	3	2005	11.209	213.085	12
Fez	3	2005	7.29	219.496	20
Fez	3	2005	9.596	237.429	22
Fez	3	2005	12.207	269.548	11
Fez	3	2005	8.181	260.973	17
Casablanca	3	2005	13.939	200.766	23
Casablanca	3	2005	7.258	249.973	21
Casablanca	3	2005	13.992	237.897	19
Casablanca	3	2005	4.815	240.573	14
Casablanca	3	2005	11.311	247.496	18
Casablanca	3	2005	6.409	220.255	12
Casablanca	3	2005	5.66	298.958	22
Rabat	3	2005	11.627	263.929	14
Rabat	3	2005	6.728	278.686	23
Rabat	3	2005	12.736	214.674	28
Rabat	3	2005	6.534	265.144	10
Meknes	3	2005	13.362	221.723	13
Meknes	3	2005	6.165	297.531	12
Meknes	3	2005	13.659	224.088	13
Meknes	3	2005	13.002	286.416	22
Fez	3	2005	10.637	259.28	27
Fez	3	2005	9.265	292.281	11
Fez	3	2005	11.821	218.156	10
Fez	3	2005	9.111	201.427	11
Fez	3	2005	13.371	217.002	21
Casablanca	3	2005	4.938	264.714	20
Casablanca	3	2005	10.296	205.698	25
Casablanca	3	2005	13.554	203.557	16
Casablanca	3	2005	12.944	258.218	14
Casablanca	3	2005	9.882	229.192	25
Casablanca	3	2005	6.005	219.187	22
Casablanca	3	2005	12.639	240.59	13
Rabat	3	2005	5.036	290.209	11
Rabat	3	2005	8.468	265.105	14
Rabat	3	2005	8.393	220.335	15
Rabat	3	2005	10.902	253.549	21
Meknes	3	2005	9.423	299.528	16
Meknes	3	2005	12.169	244.255	13
Meknes	3	2005	12.592	251.513	18
Meknes	3	2005	12.856	293.138	18
Fez	3	2005	12.465	269.782	21
Fez	3	2005	9.079	258.477	24
Fez	3	2005	7.266	275.888	20
Fez	3	2005	8.66	233.109	16
Fez	3	2005	7.63	261.388	28
Casablanca	3	2005	7.866	201.514	21
Casablanca	3	2005	8.037	288.878	18
Casablanca	3	2005	4.607	273.9	24
Casablanca	3	2005	10.552	280.478	16
Casablanca	3	2005	9.996	241.261	14
Casablanca	3	2005	11.861	240.203	21
Casablanca	3	2005	10.8	273.902	14
Rabat	3	2005	6.416	254.914	11
Rabat	3	2005	10.393	211.783	19
Rabat	3	2005	9.925	261.111	21
Rabat	3	2005	10.677	219.498	15
Meknes	3	2005	8.475	289.001	23
Meknes	3	2005	10.137	204.601	27
Meknes	3	2005	6.803	237.857	23
Meknes	3	2005	10.214	261.383	27
Fez	3	2005	10.874	273.964	20
Fez	3	2005	4.647	253.345	10
Fez	3	2005	13.337	297.814	29
Fez	3	2005	6.276	217.628	16
Fez	3	2005	7.86	274.734	15
Casablanca	3	2005	4.062	241.532	13
Casablanca	3	2005	11.297	201.965	26
Casablanca	3	2005	13.274	275.535	13
Casablanca	3	2005	10.961	275.513	12
Casablanca	3	2005	11.988	268.033	16
Casablanca	3	2005	9.854	245.956	17
Casablanca	3	2005	4.751	200.017	16
Rabat	3	2005	9.006	238.917	15
Rabat	3	2005	6.311	274.065	12
Rabat	3	2005	7.23	215.353	26
Rabat	3	2005	10.955	239.321	14
Meknes	3	2005	12.147	203.297	22
Meknes	3	2005	10.479	249.77	29
Meknes	3	2005	6.861	202.978	14
Meknes	3	2005	13.441	292.16	17
Fez	3	2005	13.133	276.124	24
Fez	3	2005	13.529	216.118	29
Fez	3	2005	13.919	284.397	20
Fez	3	2005	5.981	299.797	13
Fez	3	2005	4.282	246.524	28
Casablanca	3	2005	5.163	265.286	20
Casablanca	3	2005	10.482	294.73	21
Casablanca	3	2005	5.792	277.204	29
Casablanca	3	2005	8.784	265.086	27
Casablanca	3	2005	9.446	293.683	19
Casablanca	3	2005	4.599	214.042	28
Casablanca	3	2005	7.932	224.194	23
Rabat	3	2005	5.627	289.388	11
Rabat	3	2005	4.011	232.887	25
Rabat	3	2005	7.71	289.718	26
Rabat	3	2005	7.971	257.179	24
Meknes	3	2005	4.642	234.027	16
Meknes	3	2005	8.95	277.286	29
Meknes	3	2005	8.436	264.508	16
Meknes	3	2005	9.731	287.35	17
Fez	3	2005	4.425	205.012	22
Fez	3	2005	7.068	241.94	15
Fez	3	2005	4.908	223.629	26
Fez	3	2005	6.218	223.402	21
Fez	3	2005	8.87	238.367	24
Casablanca	3	2005	4.162	250.144	14
Casablanca	3	2005	6.916	221.579	16
Casablanca	3	2005	9.838	283.074	16
Casablanca	3	2005	8.877	273.622	18
Casablanca	3	2005	6.648	225.15	18
Casablanca	3	2005	8.242	258.216	10
Casablanca	3	2005	8.328	298.079	15
Rabat	3	2005	12	216.373	23
Rabat	3	2005	4.496	262.638	13
Rabat	3	2005	7.551	286.905	25
Rabat	3	2005	8.545	210.982	19
Meknes	3	2005	9.081	206.88	25
Meknes	3	2005	5.054	216.02	12
Meknes	3	2005	9.153	220.595	28
